Order ID,Order Date,Order Priority,Order Quantity,Discount,Ship Mode,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin
57606,1/4/2017,Not Specified,37,0.08,Regular Air,8.46,3.62,Darren Budd,Texas,73301,Central,Consumer,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61
57633,2/6/2018,High,12,0.09,Express Air,30.93,3.92,Speros Goranitis,Texas,88595,Central,Corporate,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,0.44
57638,4/23/2019,Low,49,0.07,Regular Air,11.48,5.43,Christy Brittain,Georgia,30002,South,Consumer,Office Supplies,Paper,Personal Creations™ Ink Jet Cards and Labels,Small Box,0.36
57638,4/23/2019,Low,49,0.08,Regular Air,2.08,2.56,Christy Brittain,Georgia,30002,South,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55
57638,4/23/2019,Low,35,0.09,Delivery Truck,217.85,29.1,Christy Brittain,Georgia,30002,South,Consumer,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Jumbo Box,0.68
57639,7/21/2017,Critical,24,0.04,Regular Air,95.46,18.13,John Castell,New York,14210,East,Consumer,Furniture,Office Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Large Box,0.56
57666,5/23/2016,Not Specified,44,0.1,Delivery Truck,20.98,53.03,Mathew Reese,North Carolina,28909,South,Small Business,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78
57666,5/23/2016,Not Specified,45,0.03,Regular Air,25.98,4.08,Mathew Reese,North Carolina,28909,South,Small Business,Office Supplies,Pens & Art Supplies,Boston 1799 Powerhouse™ Electric Pencil Sharpener,Small Pack,0.57
57669,8/8/2017,Critical,41,0,Regular Air,40.98,5.33,Cyra Reiten,Virginia,23018,South,Consumer,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Small Box,0.57
57671,11/8/2019,Not Specified,6,0.01,Regular Air,3.75,0.5,Liz Price,Arizona,85231,West,Consumer,Office Supplies,Labels,Avery 510,Small Box,0.37
57698,1/6/2019,Critical,10,0.05,Regular Air,7.77,9.23,Patrick Jones,Alabama,36344,South,Home Office,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58
57698,1/6/2019,Critical,13,0.04,Regular Air,363.25,19.99,Patrick Jones,Alabama,36344,South,Home Office,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box,0.57
57699,11/11/2019,Low,20,0.09,Regular Air,2.08,5.33,Pete Takahito,Idaho,83877,West,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43
57699,11/11/2019,Low,36,0.08,Regular Air,60.98,19.99,Pete Takahito,Idaho,83877,West,Corporate,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38
57699,11/11/2019,Low,47,0.09,Regular Air,40.98,1.99,Pete Takahito,Idaho,83877,West,Corporate,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44
57700,11/12/2018,Medium,38,0.04,Regular Air,47.98,3.61,Paul MacIntyre,Florida,34997,South,Corporate,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71
57734,9/17/2016,High,26,0.05,Regular Air,4.24,5.41,Dan Campbell,Maryland,21794,South,Small Business,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35
57734,9/17/2016,High,27,0.1,Regular Air,16.98,12.39,Dan Campbell,Maryland,21794,South,Small Business,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Small Box,0.35
57760,7/12/2018,Not Specified,38,0.06,Regular Air,7.59,4,Rick Huthwaite,California,95503,West,Corporate,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42
57760,7/12/2018,Not Specified,34,0.01,Regular Air,2.98,2.03,Rick Huthwaite,California,95503,West,Corporate,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57
57766,4/30/2017,High,17,0.05,Regular Air,30.53,19.99,Julia Dunbar,New Mexico,88044,West,Consumer,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39
57767,4/12/2019,Critical,34,0.01,Regular Air,110.99,8.99,Liz Pelletier,Ohio,44197,Central,Corporate,Technology,Telephones and Communication,LX 677,Small Box,0.57
57794,7/27/2016,Low,16,0.02,Regular Air,4.98,6.07,Edward Becker,Utah,84014,West,Home Office,Office Supplies,Paper,Xerox 1897,Small Box,0.36
57798,9/16/2019,High,20,0.01,Delivery Truck,140.98,36.09,Nora Price,New York,14210,East,Small Business,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77
57799,8/31/2018,High,25,0.02,Delivery Truck,500.97,69.3,Janet Lee,Ohio,43317,Central,Consumer,Technology,Office Machines,Epson Stylus 1520 Color Inkjet Printer,Jumbo Drum,0.37
57827,7/3/2016,Medium,29,0.02,Regular Air,4.98,5.49,Andrew Roberts,Wisconsin,53235,Central,Home Office,Office Supplies,Paper,Xerox 1952,Small Box,0.38
57827,7/3/2016,Medium,24,0.05,Delivery Truck,100.98,35.84,Andrew Roberts,Wisconsin,53235,Central,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62
57856,2/13/2016,Medium,17,0.06,Regular Air,7.1,6.05,Vivek Grady,Utah,84791,West,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39
57856,2/13/2016,Medium,31,0.02,Regular Air,2.78,0.97,Vivek Grady,Utah,84791,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 339,Wrap Bag,0.59
57857,5/1/2017,High,18,0.1,Regular Air,18.65,3.77,Anthony Rawles,Illinois,62999,Central,Small Business,Furniture,Office Furnishings,3M Polarizing Light Filter Sleeves,Small Pack,0.39
57861,10/26/2019,Medium,40,0,Regular Air,2.88,1.49,Anthony Rawles,Illinois,62999,Central,Small Business,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36
57889,4/7/2017,Low,39,0.01,Regular Air,20.99,0.99,Trudy Bell,Alabama,36072,South,Consumer,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57
57890,2/27/2016,Critical,15,0.08,Regular Air,55.48,6.79,Jennifer Patt,Florida,32099,South,Home Office,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37
57891,12/17/2017,Medium,17,0.08,Regular Air,65.99,5.92,Corey Lock,Connecticut,6074,East,Home Office,Technology,Telephones and Communication,252,Small Box,0.55
57894,4/4/2019,Low,47,0.09,Delivery Truck,306.14,26.53,Jennifer Patt,Florida,32099,South,Home Office,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56
57921,8/18/2017,Medium,8,0.01,Regular Air,4.98,4.62,Arthur Gainer,North Carolina,27006,South,Consumer,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64
57921,8/18/2017,Medium,7,0.08,Regular Air,21.38,8.99,Arthur Gainer,North Carolina,27006,South,Consumer,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59
57922,2/8/2018,Critical,50,0.04,Regular Air,6.84,8.37,Guy Armstrong,Michigan,48001,Central,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58
57958,3/1/2016,Critical,46,0.07,Express Air,30.98,8.74,Steven Ward,Ohio,43270,Central,Consumer,Office Supplies,Paper,Xerox 1979,Small Box,0.4
57959,12/30/2018,Medium,40,0.04,Regular Air,5.81,3.37,Sally Knutson,Texas,78602,Central,Consumer,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54
57959,12/30/2018,Medium,48,0.08,Express Air,26.31,5.89,Sally Knutson,Texas,78602,Central,Consumer,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75
57984,10/2/2017,High,6,0.07,Express Air,30.97,4,Toby Carlisle,Florida,32122,South,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74
57984,10/2/2017,High,20,0.07,Regular Air,599.99,24.49,Toby Carlisle,Florida,32122,South,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37
57986,10/29/2017,High,14,0.1,Regular Air,14.81,13.32,Dennis Bolton,New Jersey,7001,East,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Small Box,0.43
58051,3/21/2019,High,6,0,Regular Air,39.98,7.12,Pauline Chand,Connecticut,6439,East,Corporate,Technology,Computer Peripherals,"IBM Active Response Keyboard, Black",Small Box,0.67
58053,1/9/2017,Medium,42,0.02,Regular Air,6.68,7.3,Susan Gilcrest,Georgia,31733,South,Home Office,Office Supplies,Paper,Xerox 1959,Small Box,0.37
58054,1/4/2018,High,26,0.04,Regular Air,2.08,5.33,David Philippe,New York,14210,East,Consumer,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43
58055,10/27/2018,Critical,26,0,Regular Air,7.38,5.21,Julia West,Mass,2139,East,Consumer,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak",Small Box,0.56
58084,8/20/2019,Medium,3,0.09,Regular Air,7.31,0.49,Raymond Fair,California,93456,West,Small Business,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38
58084,8/20/2019,Medium,36,0.03,Regular Air,7.28,1.77,Raymond Fair,California,93456,West,Small Business,Office Supplies,Paper,"Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Wrap Bag,0.37
58086,3/10/2018,Medium,31,0.1,Regular Air,55.98,13.88,Arthur Gainer,North Carolina,27006,South,Corporate,Office Supplies,Paper,Xerox 1882,Small Box,0.36
58086,3/10/2018,Medium,27,0.04,Regular Air,5.53,6.98,Arthur Gainer,North Carolina,27006,South,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Poly Binders,Small Box,0.39
58113,2/1/2019,High,48,0.07,Regular Air,7.68,6.16,Anemone Ratner,Utah,84121,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35
58113,2/1/2019,High,12,0.05,Express Air,200.99,4.2,Anemone Ratner,Utah,84121,West,Small Business,Technology,Telephones and Communication,2160i,Small Box,0.59
58116,3/29/2016,Critical,6,0.01,Delivery Truck,25.98,14.36,Nick Zandusky,South Carolina,29684,South,Small Business,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6
58117,2/20/2018,Critical,42,0.04,Regular Air,3.14,1.92,Erica Bern,Michigan,49971,Central,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84
58144,12/17/2016,Low,29,0.01,Regular Air,26.38,5.86,Muhammed MacIntyre,New Jersey,7514,East,Small Business,Office Supplies,Paper,Xerox 1935,Small Box,0.39
58145,5/17/2019,Medium,33,0,Express Air,5.84,1.2,Darren Budd,Texas,73301,Central,Corporate,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55
58147,5/19/2016,High,41,0.04,Regular Air,10.98,3.99,Jack O'Briant,New Jersey,8823,East,Small Business,Office Supplies,Appliances,Staples Surge Protector 6 outlet,Small Box,0.58
58150,5/7/2017,Critical,24,0.03,Regular Air,2.16,6.05,Susan Vittorini,New Jersey,7837,East,Corporate,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.37
58151,9/30/2016,High,38,0.02,Express Air,142.86,19.99,Michelle Huthwaite,Idaho,83552,West,Home Office,Office Supplies,Storage & Organization,Letter Size Cart,Small Box,0.56
58151,9/30/2016,High,33,0.1,Regular Air,6.75,2.99,Michelle Huthwaite,Idaho,83552,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLock® D-Ring Binders,Small Box,0.35
58179,9/5/2018,Medium,3,0.1,Regular Air,11.58,5.72,Ed Jacobs,Florida,32122,South,Small Business,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35
58181,10/8/2019,Not Specified,5,0.04,Regular Air,5.98,7.15,William Brown,Georgia,39901,South,Corporate,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Small Box,0.36
58182,2/21/2016,High,24,0.05,Express Air,19.23,6.15,Tracy Collins,Illinois,62924,Central,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Small Pack,0.44
58210,12/7/2019,Medium,38,0.03,Regular Air,3.58,5.47,Patrick O'Donnell,Colorado,81124,West,Home Office,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37
58241,9/7/2017,Critical,36,0.01,Regular Air,4,1.3,Patrick Jones,Alabama,36344,South,Home Office,Office Supplies,Paper,EcoTones® Memo Sheets,Wrap Bag,0.37
58241,9/7/2017,Critical,36,0.05,Regular Air,12.88,4.59,Patrick Jones,Alabama,36344,South,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Martin-Yale Premier Letter Opener,Wrap Bag,0.82
58247,9/23/2018,Not Specified,8,0.02,Regular Air,131.12,0.99,Christopher Martinez,Illinois,62999,Central,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box,0.55
58247,9/23/2018,Not Specified,14,0.09,Regular Air,6.48,7.86,Christopher Martinez,Illinois,62999,Central,Home Office,Office Supplies,Paper,Xerox 213,Small Box,0.37
58273,6/20/2017,High,31,0.08,Regular Air,8.46,3.62,Liz MacKendrick,Idaho,83552,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61
58277,1/25/2016,Medium,23,0.01,Regular Air,11.7,6.96,Michael Dominguez,Colorado,81221,West,Home Office,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5
58278,9/11/2019,High,37,0.08,Regular Air,99.23,8.99,Logan Haushalter,Nebraska,68770,Central,Corporate,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35
58278,9/11/2019,High,4,0.1,Regular Air,85.99,0.99,Logan Haushalter,Nebraska,68770,Central,Corporate,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85
58279,4/12/2016,Medium,44,0.03,Regular Air,30.56,2.99,Emily Phan,Maryland,21290,South,Consumer,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35
58308,5/21/2017,Not Specified,35,0,Delivery Truck,58.14,36.61,William Brown,Georgia,39901,South,Corporate,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61
58308,5/21/2017,Not Specified,20,0,Regular Air,29.99,5.5,William Brown,Georgia,39901,South,Corporate,Technology,Computer Peripherals,Logitech Cordless Access Keyboard,Small Box,0.51
58308,5/21/2017,Not Specified,2,0.03,Regular Air,16.16,7.74,William Brown,Georgia,39901,South,Corporate,Furniture,Office Furnishings,Contemporary Wood/Metal Frame,Small Box,0.5
58310,2/24/2016,Critical,22,0.03,Regular Air,37.76,12.9,Mary O'Rourke,Mass,1054,East,Home Office,Office Supplies,Storage & Organization,"Companion Letter/Legal File, Black",Small Box,0.57
58337,5/29/2016,Low,18,0.03,Regular Air,5.85,2.27,Rick Duston,Texas,76246,Central,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56
58339,6/14/2016,High,9,0.07,Regular Air,177.98,0.99,Rick Hansen,Georgia,39859,South,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,Small Box,0.56
58339,6/14/2016,High,11,0.01,Express Air,2.08,1.49,Rick Hansen,Georgia,39859,South,Corporate,Office Supplies,Binders and Binder Accessories,Economy Binders,Small Box,0.36
58340,1/8/2018,Medium,36,0.03,Regular Air,50.98,13.66,Sylvia Foulston,New Jersey,7001,East,Corporate,Office Supplies,Appliances,Eureka The Boss® Cordless Rechargeable Stick Vac,Small Box,0.58
58342,4/1/2018,High,40,0.02,Regular Air,40.98,1.99,Rick Bensley,Wisconsin,53081,Central,Consumer,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44
58343,1/10/2016,Not Specified,39,0.07,Regular Air,3.29,1.35,Yana Sorensen,California,93456,West,Corporate,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4
58368,7/10/2019,High,5,0.09,Express Air,64.98,6.88,Doug Bickford,Alabama,36925,South,Corporate,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Small Box,0.73
58368,7/10/2019,High,39,0.02,Regular Air,6.48,9.54,Doug Bickford,Alabama,36925,South,Corporate,Office Supplies,Paper,Xerox 1905,Small Box,0.37
58368,7/10/2019,High,4,0,Regular Air,2.08,5.33,Doug Bickford,Alabama,36925,South,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43
58369,8/31/2019,High,16,0.01,Delivery Truck,119.99,56.14,Allen Armold,Washington,98103,West,Home Office,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39
58369,8/31/2019,High,46,0.1,Regular Air,7.1,6.05,Allen Armold,Washington,98103,West,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39
58371,5/11/2017,Medium,44,0.02,Regular Air,6.48,9.68,Barry Pond,Connecticut,6074,East,Consumer,Office Supplies,Paper,Xerox 1993,Small Box,0.36
58371,5/11/2017,Medium,5,0,Regular Air,420.98,19.99,Barry Pond,Connecticut,6074,East,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35
58371,5/11/2017,Medium,48,0.07,Regular Air,36.55,13.89,Barry Pond,Connecticut,6074,East,Consumer,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41
58372,4/2/2018,Low,16,0.07,Express Air,2.21,1,Brian Stugart,Connecticut,6928,East,Corporate,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack",Wrap Bag,0.38
58372,4/2/2018,Low,48,0.04,Regular Air,3.98,0.7,Brian Stugart,Connecticut,6928,East,Corporate,Office Supplies,Pens & Art Supplies,4009® Highlighters by Sanford,Wrap Bag,0.52
58407,5/6/2018,High,29,0.02,Regular Air,55.48,14.3,John Grady,New York,14709,East,Corporate,Office Supplies,Paper,Xerox 194,Small Box,0.37
58433,7/1/2018,High,11,0.01,Delivery Truck,180.98,30,Dean Katz,Florida,34997,South,Home Office,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69
58433,7/1/2018,High,20,0.09,Delivery Truck,400.98,42.52,Dean Katz,Florida,34997,South,Home Office,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71
58433,7/1/2018,High,30,0,Regular Air,48.04,5.79,Dean Katz,Florida,34997,South,Home Office,Office Supplies,Paper,Xerox 1937,Small Box,0.37
58434,3/10/2016,High,42,0.04,Regular Air,19.23,6.15,Dorothy Badders,Delaware,19895,East,Home Office,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Small Pack,0.44
58435,5/8/2019,Low,11,0.01,Regular Air,22.38,15.1,Arthur Prichep,California,91188,West,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38
58470,6/8/2018,High,13,0.06,Regular Air,3.71,1.93,Barry Blumstein,Illinois,62924,Central,Small Business,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Wrap Bag,0.35
58470,6/8/2018,High,24,0.09,Regular Air,81.32,0.99,Barry Blumstein,Illinois,62924,Central,Small Business,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece® Compact Power Control Center,Small Box,0.57
58470,6/8/2018,High,36,0.06,Regular Air,6.48,5.94,Barry Blumstein,Illinois,62924,Central,Small Business,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37
58470,6/8/2018,High,5,0.09,Regular Air,31.98,6.72,Barry Blumstein,Illinois,62924,Central,Small Business,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Small Box,0.75
