,LoanID,FirstName,LastName,Gender,Age,Married,Dependents,EducationLevel,SelfEmployed,Income,CoapplicantIncome,LoanAmount,LoanTerm,CreditHistory,PropertyArea,ZIPCode,City,Latitude,Longitude,TotalIncome,IncomeRatio,DTI,IncomeToLoanRatio,LoanStatus
47566,LP001228,Ronald,Bell,Female,28,Yes,0,Graduate,No,3237,1600.3493181062572,37065,360.0,1.0,Urban,33174,Miami,25.76,-80.21,4837.349318106257,2.021420288128046,7.660670522753273,0.0873307073868235,Y
47575,LP002002,Dorothy,Parker,Female,35,Yes,0,Graduate,Yes,1784,1165.2924326597881,30763,360.0,1.0,Urban,33169,Miami,25.96,-80.16,2949.292432659788,1.5296335207555956,10.427101957573107,0.05798985827590691,Y
47587,LP002097,Clifford,Patterson,Male,34,Yes,2,Graduate,No,2358,792.040697835109,-518,360.0,1.0,Semiurban,33176,Miami,25.65,-80.47,3150.040697835109,2.9733656878354573,-0.16439013318865947,-4.560928433268859,Y
47589,LP001664,Fabian,Sanchez,Male,25,No,1,Graduate,No,1978,733.335251709266,80481,360.0,0.0,Urban,33010,Miami Beach,25.73,-80.39,2711.3352517092662,2.6935926001045623,29.672216938994648,0.024576924032702965,Y
47591,LP002002,Lucas,Ingram,Female,19,Yes,0,Graduate,No,4067,1796.4486667146173,32308,480.0,1.0,Urban,33190,Miami,25.78,-80.35,5863.4486667146175,2.262651543442226,5.50912828061288,0.12587823826178465,Y
47594,LP001531,Kelvin,Stone,Male,37,Yes,2,Graduate,No,6498,481.29258447063467,-1324,360.0,1.0,Semiurban,33142,Miami,25.79,-80.29,6979.292584470635,13.47314930651944,-0.18967686296496528,-4.91156462585034,N
47596,LP002211,Gabrielle,Turner,Female,31,Yes,2,Graduate,No,2115,3997.855725505382,21778,360.0,1.0,Semiurban,33016,Miami,25.78,-80.24,6112.855725505382,0.5289013020675315,3.562072933639564,0.0971118967813031,N
47597,LP002862,Gary,Parker,Male,19,No,1,Graduate,No,2925,1392.3101480810308,86070,180.0,1.0,Semiurban,33144,Miami,25.7,-80.21,4317.310148081031,2.0993172295691127,19.9314076684019,0.033983571702431714,Y
47601,LP001868,Francisco,Price,Male,34,Yes,1,Graduate,No,3726,1827.913120871731,28015,360.0,0.0,Semiurban,33139,Miami,25.79,-80.45,5553.913120871731,2.0372755586247004,5.04328319640823,0.1329954311821816,N
47604,LP001849,Giselle,Daniels,Male,21,Yes,0,Graduate,No,2008,811.3710708761677,96978,360.0,1.0,Rural,33174,Miami,25.9,-80.14,2819.371070876168,2.4717768418738855,34.38483715898884,0.020705513564792378,N
47607,LP002151,Blas,Fisher,Male,34,Yes,0,Graduate,No,2224,1228.9452583028287,19398,120.0,1.0,Urban,33160,Miami Beach,25.83,-80.27,3452.9452583028287,1.8082105565160218,5.616186288236551,0.11464508479818547,N
47609,LP001504,Saul,Perry,Male,34,Yes,0,Graduate,No,2310,3812.8202948864464,251939,360.0,0.0,Urban,33173,Miami,25.78,-80.3,6122.820294886446,0.6056918840925037,41.14082188374727,0.009168849726125267,N
47612,LP002035,Vincent,Adams,Male,23,Yes,2,Graduate,No,3267,1219.9805255729523,73581,300.0,1.0,Urban,33177,Miami,25.68,-80.21,4486.9805255729525,2.675718352237388,16.395124618016556,0.04439944551656655,Y
47614,LP001807,Jorge,Rivera,Male,36,Yes,1,Graduate,Yes,973,1878.7514390473336,54473,360.0,1.0,Urban,33157,Miami,25.61,-80.24,2851.7514390473334,0.5176216279388092,19.09489878942663,0.017861732202518632,N
47616,LP002519,Alonso,Sanchez,Female,22,No,1,Graduate,No,2663,1554.4798043583523,85476,360.0,1.0,Rural,33015,North Miami Beach,25.65,-80.41,4217.479804358352,1.7120119416134165,20.26227550305915,0.031154579594510803,N
47620,LP002211,Shane,Parker,Female,37,Yes,2,Graduate,No,3164,1160.7455917546786,57007,360.0,1.0,Urban,33172,Miami,25.91,-80.19,4324.745591754679,2.7234878466129184,13.178537385245512,0.05550098231827112,N
47624,LP001698,Karl,Rivera,Male,42,Yes,3+,Graduate,No,4130,1428.2977244527433,87767,360.0,0.0,Urban,33136,Miami,25.52,-80.19,5558.297724452743,2.8895309419045745,15.787425741556193,0.047055874578434055,Y
47625,LP001713,Spencer,Snyder,Female,30,Yes,0,Not Graduate,No,2443,1424.897933684433,84826,180.0,1.0,Rural,33162,Hialeah,25.76,-80.51,3867.897933684433,1.7133063610573007,21.925106698076785,0.02879979251889139,Y
47631,LP002139,Bartolome,Parker,Male,39,No,2,Graduate,No,6769,1256.2067807381882,14763,180.0,1.0,Rural,33033,Miami,25.76,-80.18,8025.206780738188,5.384158042820512,1.8393495711360446,0.458480086697372,N
47632,LP002051,Rory,Collins,Male,40,Yes,2,Graduate,No,2140,1362.5045737961982,66631,360.0,1.0,Rural,33145,Miami,25.73,-80.35,3502.504573796198,1.5694850175983817,19.018385332890386,0.03211670068435586,Y
47634,LP001586,Clarissa,Walker,Female,37,Yes,0,Graduate,Yes,1781,1727.5997922913639,142559,360.0,1.0,Rural,33015,North Miami Beach,25.61,-80.27,3508.599792291364,1.0303136723389146,40.61973114801372,0.012492985409652076,Y
47638,LP002961,Elizabeth,Hamilton,Male,22,No,0,Graduate,No,1889,542.290720493889,64951,360.0,1.0,Urban,33134,Homestead,25.76,-80.24,2431.2907204938892,3.4769598094419276,26.703633514176037,0.02908301514964897,Y
47640,LP002990,Matias,Sanchez,Male,36,No,0,Graduate,No,4321,1402.6383051567273,22366,300.0,1.0,Rural,33018,Miami,25.65,-80.3,5723.638305156727,3.0784283843817772,3.906971726030763,0.1931863906648187,N
47644,LP002314,Norberto,Rodriguez,Male,42,No,0,Graduate,No,9909,874.4044483790005,50609,360.0,1.0,Rural,33149,Miami,25.48,-80.26,10783.404448379,11.319339327494443,4.692795067381493,0.1957913455838767,N
47645,LP001144,Juvenal,Ingram,Male,32,Yes,3+,Graduate,No,2468,2900.922813546464,13211,360.0,0.0,Semiurban,33143,Miami,25.89,-80.16,5368.922813546464,0.8504705874598493,2.4601843375985224,0.18679987889797153,Y
47648,LP002341,Catherine,Price,Female,44,Yes,1,Not Graduate,No,2010,861.3900099527064,61161,480.0,1.0,Urban,33122,Miami,25.83,-80.46,2871.3900099527064,2.330732008491412,21.292721318511692,0.03286354272260554,N
47650,LP001367,Celeste,Parker,Male,36,Yes,0,Graduate,No,1564,1067.2047887051299,-245,360.0,1.0,Semiurban,33172,Miami,25.73,-80.38,2631.20478870513,1.4641387274586828,-0.09307786424950763,-6.409836065573771,Y
47653,LP001151,Daphne,Patterson,Male,45,No,0,Graduate,No,2139,2126.751966914252,19758,360.0,1.0,Urban,33132,Miami,25.71,-80.47,4265.751966914252,1.0052863459936359,4.630688672135104,0.1082544663191457,Y
47657,LP001157,Lucas,Bryant,Male,29,No,2,Graduate,No,1502,2096.898714671852,46947,360.0,1.0,Urban,33183,Miami,25.56,-80.14,3598.898714671852,0.7159544879338654,13.041200245068408,0.03199284314560791,N
47658,LP002301,Jay,Spencer,Male,45,No,2,Graduate,No,1285,1844.122719150597,40390,360.0,0.0,Rural,33142,Miami,25.85,-80.27,3129.122719150597,0.6964306420721708,12.903647436213108,0.03181401797430121,Y
47669,LP001713,Marcos,Davis,Female,34,Yes,0,Graduate,No,1493,2175.2347994834527,99657,360.0,1.0,Semiurban,33034,Hialeah,25.78,-80.16,3668.2347994834527,0.6860472961623332,27.160158846751784,0.014981235826526721,N
47672,LP002734,Julian,Rivera,Male,36,No,2,Graduate,No,2245,1643.6171554058726,173042,360.0,1.0,Urban,33156,Miami,25.93,-80.27,3888.617155405873,1.3650593347033158,44.4881830489416,0.012973653947284778,Y
47676,LP002529,Elias,Rodriguez,Male,42,Yes,0,Graduate,Yes,1078,2092.475792035542,121209,360.0,0.0,Semiurban,33130,Miami,25.9,-80.14,3170.475792035542,0.5149331098554677,38.21848500448577,0.008893655638973682,N
47677,LP001404,Raymond,Taylor,Male,34,No,3+,Graduate,Yes,2769,1565.21281739105,11540,360.0,1.0,Semiurban,33194,Miami,25.77,-80.32,4334.21281739105,1.767958970360437,2.6619223752306636,0.23992721601247727,Y
47679,LP001498,Ronald,Roberts,Male,20,Yes,2,Graduate,No,3914,2485.6857355834827,50789,180.0,1.0,Semiurban,33031,Opa Locka,25.94,-80.3,6399.685735583483,1.5739825680391448,7.934931052410137,0.07706241386099626,N
47683,LP001639,Tony,Wood,Female,35,No,2,Graduate,No,2626,1937.9082374893383,256749,360.0,1.0,Semiurban,33170,Miami Beach,25.56,-80.15,4563.908237489339,1.354370438592992,56.24406595765653,0.010227848101265823,Y
47686,LP002082,Manuel,Bryant,Male,34,No,2,Graduate,No,3602,2539.156215801864,142822,300.0,1.0,Urban,33137,Miami,25.73,-80.18,6141.156215801864,1.4180230245654155,23.252746264017716,0.025220027586593197,Y
47687,LP002768,Francisco,Perry,Male,33,Yes,0,Graduate,No,3205,766.9791148262339,167470,360.0,1.0,Semiurban,33033,Miami,25.88,-80.14,3971.979114826234,4.1732905727848815,42.152247761645896,0.019137641740958136,N
47688,LP001532,Manuel,Taylor,Male,30,No,0,Not Graduate,No,2151,1529.8088604125508,92788,300.0,0.0,Urban,33196,Miami,25.88,-80.2,3680.8088604125505,1.4051395021454922,25.201742816601026,0.023181627132526486,N
47699,LP002139,Alejandro,Lewis,Female,23,No,0,Graduate,No,1563,1509.785281313478,139999,360.0,1.0,Rural,33141,Miami,25.67,-80.29,3072.7852813134778,1.0345613101559519,45.54612218722583,0.011164285714285715,N
47700,LP001647,Kenneth,Evans,Female,38,No,0,Not Graduate,No,2219,2623.8877863329253,134461,180.0,1.0,Semiurban,33129,Hialeah,25.75,-80.27,4842.887786332925,0.8453694712412956,27.758900687043777,0.016502803766119796,N
47706,LP001776,Emma,Russell,Female,38,No,0,Graduate,No,4889,1592.1342699068057,136592,300.0,1.0,Rural,33170,Key Biscayne,25.27,-80.35,6481.1342699068055,3.068793442178602,21.072071992418604,0.03579246374265153,N
47709,LP001819,Elias,Rodriguez,Male,35,Yes,3+,Graduate,No,4055,1871.8196358550472,88213,360.0,1.0,Urban,33146,Hialeah,25.78,-80.35,5926.819635855047,2.1651844749847813,14.88118826464191,0.045967760219466296,Y
47710,LP001562,Warren,Lopez,Male,42,Yes,0,Not Graduate,No,2671,1119.3057230082636,82561,360.0,1.0,Rural,33136,Miami Gardens,25.73,-80.21,3790.3057230082636,2.3841706287349727,21.77640265172043,0.03235144497468569,N
47711,LP001267,Kelvin,Rivera,Male,28,No,2,Graduate,No,2186,2238.5773474354437,7248,36.0,1.0,Semiurban,33166,Miami,25.9,-80.27,4424.577347435444,0.976077027436987,1.63775241759137,0.30155883570147607,N
47716,LP001255,Max,Bryant,Female,34,No,2,Graduate,No,3654,3149.745775518164,52088,180.0,1.0,Urban,33167,Miami,25.72,-80.31,6803.745775518164,1.1597254302115416,7.654657751859015,0.07014916777054657,N
47717,LP002305,Christine,Alexander,Male,20,No,0,Not Graduate,No,2026,2074.1525322535635,93695,360.0,1.0,Semiurban,33190,Miami Gardens,25.53,-80.2,4100.152532253564,0.9763137738119978,22.84601688504257,0.021623121584699454,N
47724,LP001030,Neil,Bishop,Male,38,No,0,Not Graduate,No,3326,2628.5846505800605,-1039,300.0,0.0,Rural,33143,Homestead,25.83,-80.35,5954.58465058006,1.2648385361035315,-0.17445810293348846,-3.204238921001927,Y
47725,LP002143,Roberto,Armstrong,Male,30,Yes,0,Graduate,No,1469,2082.2749359653226,13401,180.0,1.0,Urban,33056,Miami,25.96,-80.21,3551.2749359653226,0.7051397655870671,3.7725120497629243,0.1096105058946426,Y
47726,LP002035,Courtney,Lopez,Male,38,Yes,0,Graduate,No,6161,1466.7522120194444,240432,360.0,1.0,Urban,33030,Miami,25.48,-80.24,7627.752212019444,4.197575005881429,31.51655648497647,0.02562460228005307,Y
47731,LP002236,Brooke,Alexander,Male,36,No,0,Graduate,No,2555,975.2147323474248,101438,360.0,1.0,Semiurban,33039,Miami,25.73,-80.39,3530.2147323474246,2.617252040292608,28.726092205830728,0.02518755113910823,N
47733,LP001267,Santiago,Perez,Female,41,No,1,Graduate,No,857,1833.2040315407717,132581,360.0,1.0,Urban,33149,Miami,25.56,-80.19,2690.2040315407717,0.46723264438585993,49.26456650858038,0.006463924212939917,Y
47734,LP002296,Miguel,Butler,Female,39,Yes,2,Graduate,No,4321,3094.178211198193,81720,360.0,1.0,Semiurban,33172,Miami,25.78,-80.36,7415.178211198193,1.3960423940588778,11.019152678478708,0.05287502600310814,N
47736,LP001253,Levi,Hughes,Male,32,Yes,0,Graduate,No,4470,511.4871475081702,73675,360.0,1.0,Urban,33138,Hialeah,25.78,-80.33,4981.48714750817,8.722169954376735,14.786791780656408,0.060671046202291114,Y
47742,LP001131,Herbert,Lewis,Male,37,No,2,Not Graduate,No,5540,1013.9296137588303,82657,360.0,1.0,Urban,33030,Miami,25.76,-80.36,6553.92961375883,5.458506604691925,12.609898941783074,0.06702315565341528,N
47743,LP002743,Nelson,Ford,Male,37,No,0,Graduate,No,2230,1473.4960009531655,22865,360.0,1.0,Semiurban,33172,Miami,25.73,-80.32,3703.4960009531655,1.5123811787610482,6.172229635048018,0.09752470917519461,N
47745,LP001384,Jesse,Davidson,Male,34,Yes,1,Graduate,Yes,2473,1296.7887303392208,43940,360.0,1.0,Urban,33136,Miami,25.77,-80.5,3769.788730339221,1.9055489866625657,11.652734518501425,0.0562800118340502,Y
47746,LP002837,Elliot,Ross,Male,41,No,0,Graduate,No,930,1332.743058256125,47335,180.0,1.0,Semiurban,33190,Miami,25.82,-80.38,2262.743058256125,0.6972857284940467,20.91005859846326,0.019646780463072503,N
47748,LP002467,Guillermo,Parker,Male,35,No,1,Not Graduate,No,3699,1538.5193802347721,3295,360.0,1.0,Rural,33166,Miami,25.48,-80.4,5237.519380234772,2.402697911757313,0.62899452322964,1.1222694174757282,Y
47754,LP001807,Marshall,Black,Male,42,Yes,3+,Graduate,No,1852,2423.385762232761,145892,300.0,0.0,Urban,33181,Miami,25.78,-80.33,4275.385762232761,0.7639048326592972,34.11572484607369,0.012694234815926742,N
47757,LP002287,Generoso,Ramirez,Male,46,Yes,1,Graduate,Yes,1960,343.7525083966118,122704,360.0,1.0,Rural,33150,Hialeah,25.81,-80.36,2303.752508396612,5.68523782209923,53.23955589720289,0.015973269222933052,N
47764,LP002652,Santiago,King,Male,36,Yes,3+,Graduate,No,1294,1018.8755252008177,67626,360.0,1.0,Urban,33160,Miami,25.67,-80.41,2312.8755252008177,1.2687822857060973,29.226291243186402,0.019134369408668136,N
47765,LP002795,Faith,Parker,Male,32,No,0,Graduate,No,2686,1281.351727131478,55996,360.0,1.0,Urban,33194,Miami,25.71,-80.33,3967.3517271314777,2.0945891389785665,14.110644380929585,0.047966855367251815,Y
47769,LP002224,Sherman,Parker,Male,49,No,3+,Graduate,No,2788,1101.3205497453519,70633,360.0,1.0,Urban,33144,Miami,25.78,-80.5,3889.320549745352,2.529209857009432,18.156087421799576,0.03947107625222981,Y
47774,LP001422,Emma,Alexander,Male,35,Yes,2,Graduate,No,2592,2783.8288694531648,56609,360.0,1.0,Urban,33128,Homestead,25.48,-80.18,5375.828869453165,0.9307573719992966,10.528324663931002,0.045786963434022256,N
47779,LP002236,Anna,Bennett,Male,21,No,1,Not Graduate,No,1930,1258.4316110843924,63827,360.0,1.0,Urban,33134,Homestead,25.81,-80.36,3188.4316110843924,1.5324373177660966,20.012029660137188,0.030237513317039545,N
47783,LP001482,Miguel,Phillips,Male,42,Yes,0,Graduate,No,3496,687.7825672716158,16206,360.0,1.0,Rural,33145,Homestead,25.61,-80.14,4183.782567271615,5.075622070181374,3.872602635736449,0.21570926143024619,N
47790,LP001195,Jordan,Morales,Male,43,Yes,0,Graduate,No,2551,1564.6343306144943,123254,180.0,1.0,Semiurban,33132,Hialeah,25.95,-80.18,4115.6343306144945,1.6293715270019409,29.940478094784226,0.02069692913066407,Y
47791,LP002586,Manuel,Foster,Female,29,No,3+,Graduate,No,3106,2156.8848986397443,52403,360.0,1.0,Semiurban,33109,Hialeah,25.93,-80.18,5262.884898639744,1.439372415997681,9.955194881548723,0.059270284711090755,N
47794,LP001228,Boyd,Osborne,Male,40,No,2,Graduate,No,3968,3010.489339257137,19396,180.0,1.0,Urban,33128,Miami Beach,25.96,-80.24,6978.4893392571375,1.3176204704675498,2.7789998748052267,0.20456771665721504,N
47796,LP001008,Sherman,Ruiz,Female,31,Yes,1,Not Graduate,Yes,2223,1652.6430207730612,34387,360.0,1.0,Urban,33018,Miami,25.91,-80.34,3875.643020773061,1.344304648630132,8.870303459910197,0.06464464348028381,N
47803,LP001243,Hayley,Rivera,Male,35,No,3+,Graduate,No,1159,2943.562219599951,135130,360.0,1.0,Urban,33142,Hialeah,25.78,-80.41,4102.562219599951,0.3936068975840701,32.92992594448186,0.00857686245199103,N
47805,LP002398,Lucas,Reed,Male,34,Yes,3+,Graduate,No,2592,1211.126024504716,67498,180.0,1.0,Rural,33131,Hialeah,25.88,-80.4,3803.126024504716,2.1383915101229767,17.743365904600388,0.038400568897316995,N
47807,LP001955,Scott,Coleman,Male,37,No,1,Graduate,No,439,1533.0352474682386,8818,360.0,0.0,Semiurban,33154,Miami,25.77,-80.14,1972.0352474682386,0.28617334622820606,4.469256193631153,0.04977888649506747,N
47808,LP002368,Eduardo,Coleman,Male,38,Yes,0,Graduate,No,1583,851.2594056267089,40586,360.0,1.0,Urban,33150,Miami,25.89,-80.4,2434.259405626709,1.8574156994324291,16.665986344709456,0.03900263631211964,Y
47810,LP002936,Mario,Rivera,Male,28,Yes,0,Graduate,No,3756,1620.0249088240394,77521,360.0,1.0,Semiurban,33187,Miami,25.9,-80.36,5376.02490882404,2.317052612550391,14.417080321272664,0.04845076236423209,N
47811,LP001259,Tyler,Morris,Male,32,No,2,Graduate,Yes,2681,2159.3127867122626,228160,360.0,1.0,Semiurban,33030,Hialeah,25.76,-80.15,4840.312786712262,1.241023992678468,47.12771309183342,0.011750474445676519,N
47813,LP001641,Grant,Parker,Male,34,No,3+,Graduate,No,3159,2173.2305051084404,134917,84.0,1.0,Rural,33160,Miami,25.65,-80.16,5332.23050510844,1.4529278255354272,25.297425241749746,0.02341422197186439,N
47814,LP001702,Celeste,Alexander,Female,40,No,0,Graduate,No,3171,1383.7799208816955,97173,360.0,1.0,Rural,33149,Homestead,25.77,-80.41,4554.779920881696,2.2898945544942695,21.32960803365448,0.03263218556403976,N
47816,LP001384,Warren,Scott,Male,32,No,0,Graduate,No,2500,1345.9560789835423,22746,360.0,1.0,Semiurban,33138,Miami,25.71,-80.28,3845.9560789835423,1.8560367624507719,5.91272672029311,0.10990460280476547,Y
47821,LP002743,Sherman,Coleman,Male,38,Yes,3+,Graduate,No,1502,2269.166287017461,41267,360.0,1.0,Semiurban,33185,Miami,25.85,-80.18,3771.166287017461,0.661625541965617,10.939867667559422,0.036396239216826595,N
47824,LP001761,Terrence,Parker,Female,26,Yes,1,Graduate,No,3121,1811.8110577250488,117973,360.0,1.0,Semiurban,33147,Homestead,25.81,-80.27,4932.811057725049,1.7216355707343471,23.911130487108004,0.0264549816061166,Y
47827,LP001824,Aidan,Bryant,Male,36,Yes,0,Graduate,No,2879,1479.7366723307475,20818,360.0,1.0,Rural,33149,Miami,25.74,-80.24,4358.736672330748,1.9443024906436077,4.775059037882337,0.13828714155338873,Y
47828,LP001032,Jade,Mitchell,Male,34,No,2,Graduate,No,3299,1123.103556525623,36831,360.0,1.0,Urban,33010,Miami,25.77,-80.46,4422.1035565256225,2.934782992944656,8.326958555076427,0.08956885317115551,Y
47832,LP002690,Lewis,Ford,Male,43,Yes,0,Graduate,No,1532,1405.208216915496,60792,360.0,1.0,Rural,33149,Miami,25.77,-80.24,2937.208216915496,1.0894545925499048,20.690160639404542,0.02520026976790091,Y
47833,LP001711,Ernesto,Parker,Male,33,No,3+,Graduate,No,3644,1147.4890270582137,36571,360.0,1.0,Urban,33144,Miami Beach,25.77,-80.45,4791.489027058214,3.1728644455000925,7.630899057571442,0.09963906813956032,Y
47834,LP002772,Isaac,Harper,Male,34,No,0,Not Graduate,No,6063,1499.1945886246776,139531,360.0,1.0,Semiurban,33136,Hialeah,25.86,-80.47,7562.194588624678,4.041475716532434,18.4486857193731,0.04345239801622567,Y
47838,LP002619,Daisy,Sanchez,Male,21,No,0,Graduate,No,3318,987.4728744100644,10790,360.0,1.0,Semiurban,33179,Miami,25.85,-80.24,4305.472874410065,3.356693022031821,2.505530701032942,0.3074784542674451,N
47839,LP002505,Gabrielle,Parker,Female,23,Yes,0,Graduate,No,2596,841.7484095723763,106026,360.0,1.0,Rural,33134,Miami,25.81,-80.15,3437.748409572376,3.0803973884889926,30.832729636415827,0.024484329463249927,Y
47844,LP001421,Tyler,Cooper,Male,37,Yes,0,Graduate,No,2013,396.4932786287982,44489,360.0,1.0,Urban,33016,Homestead,25.72,-80.17,2409.493278628798,5.064236575129246,18.45638832285292,0.04524612272420769,Y
47848,LP001038,Russell,Ford,Male,34,No,0,Graduate,No,3581,1451.0156547687222,101558,480.0,1.0,Rural,33012,Miami,25.88,-80.18,5032.015654768722,2.466226853849164,20.178359648807174,0.03526029204698747,Y
47849,LP002556,Maxwell,Rivera,Male,36,No,1,Graduate,No,1660,1501.3081668552481,22633,360.0,1.0,Semiurban,33169,Miami,25.56,-80.27,3161.308166855248,1.1049663688341953,7.1571139831407855,0.07334099142882389,N
47850,LP001926,Terence,Simmons,Male,37,Yes,1,Graduate,No,2463,1349.3915103996756,95324,360.0,1.0,Urban,33030,Miami,25.88,-80.58,3812.3915103996756,1.823915494900457,24.997171085118726,0.025837922895357985,Y
47851,LP002738,Bruce,Turner,Male,37,Yes,0,Not Graduate,No,2790,1485.219851248168,65601,360.0,1.0,Urban,33149,Key Biscayne,25.72,-80.51,4275.219851248168,1.8772458177414881,15.340885707934776,0.04252919118319563,N
47869,LP002877,Boyd,Watson,Male,35,No,0,Graduate,No,1829,1392.669219280591,71311,360.0,1.0,Rural,33169,Homestead,25.46,-80.27,3221.6692192805913,1.3123630591081905,22.127930342140118,0.02564785730311869,Y
47872,LP002487,Destiny,Ramirez,Female,39,No,3+,Graduate,Yes,2185,1392.4212487920433,53927,300.0,0.0,Urban,33016,Homestead,25.78,-80.32,3577.421248792043,1.5680828765128823,15.070053593663399,0.040516985610443555,Y
47875,LP002940,Mateo,Parker,Male,35,No,0,Graduate,No,1864,1703.3220877830047,33212,360.0,1.0,Rural,33010,Miami,25.93,-80.31,3567.3220877830045,1.0936899858082023,9.307455768555519,0.05612260259536928,Y
47878,LP001319,Florencio,Alexander,Female,34,No,2,Graduate,No,2762,2516.70026789831,38963,360.0,1.0,Urban,33101,Miami Beach,25.76,-80.27,5278.70026789831,1.0970328895844395,7.379774991565951,0.07088594600143723,N
47879,LP002142,Carmen,Hogan,Male,19,Yes,0,Not Graduate,No,2349,1599.2477964956481,46540,360.0,1.0,Urban,33143,Miami,25.56,-80.21,3948.247796495648,1.467897662564529,11.78452262258578,0.05047162716744376,N
